Course_Code,Section,Course_Name_EN,Original_Course_Name,Teaching_in_English,Program_Year,Course_Type,Instructor_EN,Original_Index
CH514,A,Advanced Chemical Engineering Thermodynamics Teaching in English,Advanced Chemical Engineering Thermodynamics *Teaching in English,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",,Yi-Ming Sun,995
CH518,A,Environmental Systems Engineering Teaching in English,Environmental Systems Engineering *Teaching in English,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,Sen Nieh,996
CH526,B,Advanced Instrumental AnalysisII,Advanced Instrumental AnalysisII,False,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,Chien-Te Hsieh,997
CH527,A,Polymer Physics Teaching in English,Polymer Physics *Teaching in English,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",,Hsiu-Li Lin,998
CH534,A,Special Topics on Separations Technology Teaching in English,Special Topics on Separations Technology *Teaching in English,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,"YU-KAUNG,CHANG",999
CH537,B,Special Topics on Optoelectronic Materials,Special Topics on Optoelectronic Materials,False,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,Po-Chih Yang,1000
CH539,A,Special Topics on Electrochemistry Teaching in English 全校性跨領域--材料科技學程,Special Topics on Electrochemistry *Teaching in English *全校性跨領域--材料科技學程,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,Ken-Ming Yin,1001
CH568,B,Inorganic Nanomaterials,Inorganic Nanomaterials,False,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,"LIN,KUN-SUNG",1002
CH577,B,Chemical Vapor Deposition,Chemical Vapor Deposition,False,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,,1003
CH578,A,Catalyst Principles and Applications Teaching in English 全校性跨領域--材料科技學程,Catalyst Principles and Applications *Teaching in English *全校性跨領域--材料科技學程,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,"LIN,KUN-SUNG",1004
CH599,A,Biomedical Engineering Teaching in English 生技醫藥產業學程,Biomedical Engineering *Teaching in English *生技醫藥產業學程,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,)、梁晃千(Huang Chien Liang,1005
CH610,A,Cellular Signal Transduction Teaching in English,Cellular Signal Transduction *Teaching in English,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,"Pan,Yi-Ju",1006
CH617,A,Physical Metallurgy Teaching in English 全校性跨領域--材料科技學程,Physical Metallurgy *Teaching in English *全校性跨領域--材料科技學程,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",,An-Cheng Sun,1007
CH620,A,Analysis of Materials properties Teaching in English,Analysis of Materials properties *Teaching in English,True,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Elective Courses,ENDER ERCAN,1008
CH624,A,SeminarII,SeminarII,False,"Department of Chemical Engineering and Materials Science(Master Program) , First Year",Department Compulsory Courses,KHOO KUAN SHIONG,1009
EE800,B,Researching Project,Researching Project,False,"Department of Electrical Engineering(Master Program) , First Year",Department Compulsory Courses,,1010
EE803,B,Signal Detection,Signal Detection,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,,1011
EE806,B,Deep Learning and its Vision Applications,Deep Learning and its Vision Applications,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,"HUANG, YU-HUI",1012
EE849,B,Image Processing,Image Processing,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,MAW-CHING LIN,1013
EE850,B,Antenna Design and Characteristic Measurement,Antenna Design and Characteristic Measurement,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,"HO,HSIEN-KWEI",1014
EE853,B,Analysis and Best Practice to High-Tech Industry,Analysis and Best Practice to High-Tech Industry,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,"Chao-Hsiang,Liao",1015
EE880,B,Fourier Optics,Fourier Optics,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,Chulung Chen,1016
BI531,A,Biostatistics,Biostatistics,False,"Graduate School of Biotechnology and Bioengineering(Master Program) , First Year",Department Elective Courses,)、許崇善(KHOI CHONG SUN,1017
BI562,A,Exploring Biotechnology Teaching in English,Exploring Biotechnology *Teaching in English,True,"Graduate School of Biotechnology and Bioengineering(Master Program) , First Year",Department Elective Courses,Shan-Yu Chen,1018
BI565,A,Seminar,Seminar,False,"Graduate School of Biotechnology and Bioengineering(Master Program) , First Year",Department Compulsory Courses,Yu-Hong Wei,1019
EEB501,A,Research Project,Research Project,False,"Department of Electrical Engineering(Master Program) , First Year",Department Compulsory Courses,Nan-Wei Chen,1020
EEB502,A,Seminar,Seminar,False,"Department of Electrical Engineering(Master Program) , First Year",Department Compulsory Courses,)、黃正光(Jeng-Kuang Hwang,1021
EEB512,A,Coding Theory,Coding Theory,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,Shih-Kai Lee,1022
EEB515,A,Advanced High-Frequency Circuit Design,Advanced High-Frequency Circuit Design,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,"YANG,CHENG,JEN",1023
EEB523,A,Software Defined Radio With Lab.,Software Defined Radio With Lab.,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,YIH-MIN CHEN,1024
EEB524,A,Micro-wave Measurements and Experiments,Micro-wave Measurements and Experiments,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,Hsing-Yi Chen,1025
EEB555,A,Electromagnetics for high speed digital system design Teaching in English,Electromagnetics for high speed digital system design *Teaching in English,True,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,,1026
EEB580,A,Software Defined Networking: Innovative Applications and Practice,Software Defined Networking: Innovative Applications and Practice,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,Wen-Ping Lai,1027
EEB582,A,Database Systems,Database Systems,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,,1028
EEB592,A,Science & Technology Innovation and Foresight Thinking,Science & Technology Innovation and Foresight Thinking,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,Yawgeng Chau,1029
EEB593,A,Robotics Teaching in English,Robotics *Teaching in English,True,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,"Po-Chiang,Lin",1030
EEB601,A,Field Study,Field Study,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,Nan-Wei Chen,1031
EEB602,A,Low Orbit Satellite Communications: an Introduction to Ground Station System Engineering,Low Orbit Satellite Communications: an Introduction to Ground Station System Engineering,False,"Department of Electrical Engineering(Master Program) , First Year",Department Elective Courses,Chien-Chang Huang,1032
PM501,A,Advanced Quality Control Teaching in English,Advanced Quality Control *Teaching in English,True,"Master of Science Degree of Smart Manufacturing for Electronics(Master Program) , First Year",Department Elective Courses,"CHEN,PEI-WEN",1033
PM502,A,Data Mining Teaching in English,Data Mining *Teaching in English,True,"Master of Science Degree of Smart Manufacturing for Electronics(Master Program) , First Year",Department Elective Courses,Chieh-Yuan Tsai,1034
PM503,A,Analysis of Materials properties Teaching in English,Analysis of Materials properties *Teaching in English,True,"Master of Science Degree of Smart Manufacturing for Electronics(Master Program) , First Year",Department Elective Courses,ENDER ERCAN,1035
PM504,A,Polymer Physics Teaching in English,Polymer Physics *Teaching in English,True,"Master of Science Degree of Smart Manufacturing for Electronics(Master Program) , First Year",Department Elective Courses,Hsiu-Li Lin,1036
PM505,A,Mandarin Chinese I Teaching in English,Mandarin Chinese I *Teaching in English,True,"Master of Science Degree of Smart Manufacturing for Electronics(Master Program) , First Year",Department Compulsory Courses,"CHENG,YI-HSYAN",1037
CM104,A1,Accounting PrincipleII,Accounting PrincipleII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Kai-Ting Nien,1038
CM104,C,Accounting PrincipleII,Accounting PrincipleII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1039
CM104,D,Accounting PrincipleII,Accounting PrincipleII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1040
CM104,E,Accounting PrincipleII,Accounting PrincipleII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Chien-Ju Lu,1041
CM104,F,Accounting PrincipleII Teaching in English,Accounting PrincipleII *Teaching in English,True,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1042
CM104,G1,Accounting PrincipleII Teaching in English,Accounting PrincipleII *Teaching in English,True,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1043
CM104,I,Accounting PrincipleII,Accounting PrincipleII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Chien-Ju Lu,1044
CM106,A,EconomicsII,EconomicsII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Yi-Heng Tseng,1045
CM106,C,EconomicsII,EconomicsII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Chu-Hua Wu,1046
CM106,E,EconomicsII,EconomicsII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Hsueh-Jen Hsu,1047
CM106,F,EconomicsII,EconomicsII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Chu-Hua Wu,1048
CM106,G,EconomicsII Teaching in English,EconomicsII *Teaching in English,True,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,MARCO FABIO BENAGLIA,1049
CM106,H,EconomicsII Teaching in English,EconomicsII *Teaching in English,True,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,MARCO FABIO BENAGLIA,1050
CM106,I,EconomicsII,EconomicsII,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,Yi-Heng Tseng,1051
CM108,A1,Management 休閒旅遊管理產業學程 科技與社會微學程 通訊產業與管理學程（電通學院） 通訊產業與管理學程（管院） 電子化企業學程 數位應用與管理產業學程,Management *休閒旅遊管理產業學程 *科技與社會微學程 *通訊產業與管理學程（電通學院） *通訊產業與管理學程（管院） *電子化企業學程 *數位應用與管理產業學程,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",Department Elective Courses,"YU CHI,LIN",1052
CM113,A,The Commercial Law,The Commercial Law,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,"Liu,Yi-Syuan",1053
CM113,B,The Commercial Law,The Commercial Law,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,WU YI JHAN,1054
CM113,C,The Commercial Law,The Commercial Law,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,"Liu,Yi-Syuan",1055
CM113,D,The Commercial Law,The Commercial Law,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1056
CM113,E,The Commercial Law,The Commercial Law,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1057
CM113,F,The Commercial Law,The Commercial Law,False,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,WU YI JHAN,1058
CM113,G,The Commercial Law Teaching in English,The Commercial Law *Teaching in English,True,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1059
CM113,H,The Commercial Law Teaching in English,The Commercial Law *Teaching in English,True,"Bachelor of Business Administration Program, College of Management(Undergraduate Program), Freshmen",,,1060
